Gene,Entrez,Fold change
CRHBP,1393,-4.22E-02
KRTAP9-3,83900,-3.88E-02
LOC283387,283387,-6.69E-02
LRRC37A5P,652972,-3.61E-02
PSG9,5678,-6.15E-02
TMEM139,135932,-3.05E-01
DNAH17-AS1,100996295,-5.19E-02
IRGC,56269,-5.20E-02
SMIM21,284274,-4.54E-02
PLEK2,26499,2.67E-01
PABPC1L2B,645974,-3.95E-02
PURG,29942,-7.86E-02
LOC338667,338667,-6.58E-02
LINC00896,150197,-4.78E-02
HTRA1,5654,4.16E-01
P4HA3,283208,6.50E-02
LOC375196,375196,-7.76E-02
DAGLA,747,6.62E-02
LOC285593,285593,4.19E-02
C3orf80,401097,-3.81E-01
LOC100505609,100505609,-4.03E-02
TBC1D23,55773,-9.56E-02
MKS1,54903,-5.46E-02
NPFFR1,64106,7.70E-02
HEATR9,256957,4.22E-02
LRRK1,79705,-7.39E-02
MRPL11,65003,1.81E-01
LOC101928988,101928988,-4.16E-02
ELOF1,84337,-8.01E-02
LINC01018,255167,5.14E-02
LOC100506870,100506870,-1.37E-01
ZNF100,163227,7.00E-02
LOC100506997,100506997,5.05E-02
ZNF346,23567,9.66E-02
LOC100289070,100289070,3.53E-02
LOC642980,642980,6.01E-02
LOC100506853,100506853,5.44E-02
RPGRIP1,57096,-5.36E-02
LINC00307,266919,-3.67E-02
LOC101929645,101929645,-4.24E-02
LOC100130502,100130502,8.75E-02
LOC100288798,100288798,-3.67E-02
LOC101928001,101928001,-2.82E-02
FAM73A,374986,6.91E-02
PCSK1N,27344,-1.87E-01
IL15RA,3601,1.19E-01
TNN,63923,-6.81E-02
MEIOB,254528,3.90E-02
NUP50-AS1,100506714,-1.84E-01
DPY19L2P3,442524,5.68E-02
ATXN10,25814,-1.60E-01
DDR1,780,-1.80E-01
PATE2,399967,-4.90E-02
ARSI,340075,6.98E-02
LINC00938,400027,-1.24E-01
ZNF750,79755,9.87E-02
LOC101929464,101929464,5.91E-02
RAB42,115273,5.26E-02
PLAC8L1,153770,4.64E-02
MSTN,2660,-7.33E-02
LOC101926960,101926960,-3.22E-02
NABP1,64859,-2.29E-01
ERVH48-1,90625,-5.01E-02
LOC100507193,100507193,4.84E-02
CCDC74B,91409,5.42E-02
IL1RAPL1,11141,6.47E-02
LOC51145,51145,4.65E-02
WBP5,51186,-1.88E-01
FAM166B,730112,5.95E-02
PRSS27,83886,-6.09E-02
ADRA2B,151,-7.48E-02
LOC149703,149703,6.35E-02
UBAP1L,390595,5.43E-02
WTIP,126374,-1.14E-01
TSTD2,158427,-4.15E-02
LINC01091,285419,-4.33E-02
PAPD4,167153,1.34E-01
PDIA4,9601,-2.11E-01
VPS29,51699,1.07E-01
TMEM65,157378,-1.79E-01
LDHC,3948,9.70E-02
PLA2G4D,283748,-4.93E-02
SHARPIN,81858,-8.14E-02
KRT2,3849,-5.38E-02
CCR4,1233,5.04E-02
LOC100506125,100506125,-1.13E-01
MSI1,4440,-5.25E-02
PHYHIPL,84457,1.41E-01
AUP1,550,-1.14E-01
INPP5J,27124,-1.45E-01
SEMA7A,8482,6.72E-02
C5orf47,133491,-3.26E-02
HHCM,10639,-6.51E-02
MX2,4600,2.11E-01
LOC100131496,100131496,4.46E-02
LOC158960,158960,1.03E-01
LOC100130705,100130705,7.65E-02
ISM1-AS1,100505536,3.64E-02
PAXBP1-AS1,100506215,4.78E-02
IFNW1,3467,5.37E-02
LOC101927159,101927159,-4.43E-02
SPOCD1,90853,8.63E-02
EIF4H,7458,8.07E-02
NCLN,56926,-4.63E-02
LINC00692,285326,-3.47E-02
LRRC32,2615,1.82E-01
LOC100505649,100505649,-4.18E-02
FAM155A-IT1,100874375,-3.35E-02
NPPA,4878,-6.81E-02
LOC100507670,100507670,6.04E-02
ABCF3,55324,-8.31E-02
SYCP2L,221711,-4.82E-02
MARK4,57787,-6.86E-02
EGR4,1961,-6.41E-02
C17orf50,146853,-4.94E-02
ARNT2,9915,-2.45E-01
OR2K2,26248,4.73E-02
GCNT1P1,170517,-5.05E-02
SLC4A1AP,22950,5.92E-02
RSPH4A,345895,-3.67E-02
HMX2,3167,-5.34E-02
ALX3,257,-5.85E-02
LSM10,84967,1.29E-01
MRPL44,65080,2.03E-01
NLRP10,338322,4.13E-02
ATCAY,85300,-7.11E-02
KLHL26,55295,1.12E-01
OR2L2,26246,-6.08E-02
DLEU7,220107,-3.97E-02
RPA4,29935,1.99E-01
KBTBD4,55709,4.79E-02
SEC24B-AS1,100533182,5.44E-02
NKIRAS2,28511,8.55E-02
DMRT2,10655,-3.22E-01
SPATA31D1,389763,-4.89E-02
TTC25,83538,7.44E-02
PKD2L1,9033,-4.03E-02
LOC339352,339352,7.75E-02
FAM205B,389715,-5.70E-02
NRXN3,9369,-4.96E-01
PLEKHO2,80301,-1.41E-01
HIST1H2BM,8342,-3.75E-02
KRT1,3848,-4.30E-02
LOC100507284,100507284,6.44E-02
TCEB3C,162699,4.61E-02
HDHD1,8226,-2.90E-01
TET3,200424,6.26E-02
MGAT5B,146664,5.51E-02
ABHD12,26090,2.49E-01
ATP10B,23120,-3.32E-01
MCM3AP,8888,3.52E-02
PPM1F,9647,1.43E-01
SOGA3,387104,-4.69E-02
SETD1A,9739,7.83E-02
MLST8,64223,1.12E-01
HIST1H2BB,3018,-4.60E-02
SLC22A8,9376,7.82E-02
GPR87,53836,-3.32E-02
ALYREF,10189,2.85E-01
WDPCP,51057,8.18E-02
FAM209B,388799,-4.87E-02
CD34,947,-1.54E-01
ACOX2,8309,2.14E-01
ART3,419,1.42E-01
RNF135,84282,-1.66E-01
AHSA2,130872,2.31E-01
LOC729173,729173,7.09E-02
CDC42-IT1,100874292,6.40E-02
FAM86C1,55199,7.77E-02
RAB4A,5867,1.96E-01
CHUK,1147,-1.22E-01
LINC01348,731656,6.52E-02
GDF10,2662,-4.88E-02
LOC101929319,101929319,-5.33E-02
PARL,55486,1.04E-01
HNRNPUL1,11100,7.00E-02
B3GAT3,26229,-6.10E-02
GAL3ST4,79690,-9.20E-02
CCDC114,93233,1.05E-01
CYB5A,1528,5.97E-02
NINJ1,4814,1.32E-01
LOC731852,731852,-2.97E-02
AASS,10157,9.26E-02
SGIP1,84251,2.17E-01
KCNJ15,3772,9.25E-02
LOC100505986,100505986,5.74E-02
TEX40,25858,6.75E-02
DCST1,149095,-6.83E-02
CCL25,6370,8.06E-02
CFAP44,55779,-1.44E-01
CXorf58,254158,3.71E-02
CCR3,1232,5.79E-02
LIME1,54923,6.97E-02
LINC01432,100270679,-4.09E-02
ABAT,18,-1.12E-01
ZMAT5,55954,7.53E-02
TWSG1,57045,1.66E-01
LOC101928767,101928767,4.96E-02
RGS17,26575,6.32E-02
LRRC39,127495,-4.58E-02
NXPH3,11248,8.68E-02
AP1M2,10053,-2.26E-01
WNT16,51384,-4.99E-02
CENPV,201161,1.87E-01
LOC646934,646934,-5.41E-02
RDH14,57665,1.15E-01
C16orf82,162083,-5.82E-02
LOC101927282,101927282,3.33E-02
SLC14A1,6563,3.10E-01
TEPP,374739,-5.29E-02
LOC100133116,100133116,4.74E-02
NAIF1,203245,9.16E-02
SLC1A3,6507,3.75E-02
APRT,353,1.82E-01
TNNT2,7139,-4.18E-02
C16orf86,388284,-5.50E-02
PRCC,5546,1.18E-01
CCDC110,256309,7.70E-02
CPLX1,10815,1.98E-01
LOC100133920,100133920,-3.65E-02
C1RL,51279,-5.59E-02
TPD52L3,89882,-8.71E-02
SCRN3,79634,-3.53E-02
KIAA1045,23349,-3.94E-02
LINC01126,100129726,6.44E-02
USP29,57663,-6.17E-02
FSTL5,56884,-1.87E-01
PHYHIP,9796,-8.26E-02
SPTA1,6708,-3.98E-02
NSAP11,100131275,-4.32E-02
ARHGEF4,50649,5.03E-02
POU3F4,5456,4.97E-02
TNF,7124,6.10E-02
NDUFA5,4698,1.12E-01
TMEFF1,8577,2.33E-01
REEP5,7905,-1.30E-01
CHAT,1103,-5.02E-02
XIST,7503,1.03E-01
ADI1,55256,-8.88E-02
FCN2,2220,-4.54E-02
LOC101929229,101929229,-5.68E-02
IL34,146433,8.32E-02
SFMBT1,51460,-1.22E-01
LOC100509621,100509621,-4.89E-02
MSRB1,51734,-1.47E-01
PRSS35,167681,-1.03E-01
LOC101927273,101927273,5.25E-02
LINC00964,157381,3.34E-02
DRICH1,51233,-6.84E-02
RBM43,375287,-1.74E-01
TAS2R4,50832,-6.29E-02
LOC100129198,100129198,4.48E-02
NFIA-AS1,645030,6.68E-02
CCDC28B,79140,5.33E-02
ZDHHC6,64429,1.13E-01
PRRC2A,7916,-7.02E-02
FBXL19-AS1,283932,-5.06E-02
AIM2,9447,2.18E-01
MOV10,4343,1.27E-01
LOC101926928,101926928,-4.26E-02
DEFB119,245932,-4.20E-02
CASC23,103581031,5.11E-02
LINC00959,387723,-1.63E-01
TPTE2P6,374491,-4.77E-02
PXT1,222659,-4.22E-02
ALMS1-IT1,100874291,7.07E-02
WDR38,401551,5.13E-02
WRAP53,55135,9.85E-02
Mar-04,57574,-5.29E-02
CXorf57,55086,-1.85E-01
GNN,253724,-5.61E-02
TRAPPC5,126003,-1.10E-01
LOC101929505,101929505,-3.31E-02
ZNF271,10778,-1.30E-01
FLJ31306,379025,-1.15E-01
LOC100130691,100130691,-3.24E-02
BIRC7,79444,7.71E-02
OCM2,4951,-4.74E-02
OR2C3,81472,3.64E-02
TPGS1,91978,-8.11E-02
TRH,7200,5.25E-02
MIR155HG,114614,-2.32E-01
IL2RB,3560,-1.15E-01
ACP5,54,-1.95E-01
USH1C,10083,2.26E-01
MYBPH,4608,-6.64E-02
TBX6,6911,5.27E-02
SLC5A2,6524,-4.79E-02
PABPC4L,132430,-8.73E-02
SCART1,619207,5.52E-02
EXPH5,23086,5.21E-02
RRH,10692,3.97E-02
KLHDC8B,200942,-2.95E-01
ERLEC1,27248,-7.66E-02
CHST14,113189,1.38E-01
LOC286177,286177,-3.71E-02
ABCG4,64137,4.58E-02
SLC35E2,9906,2.10E-01
AIF1,199,6.91E-02
KLF16,83855,-9.81E-02
DKFZP434L187,26082,-3.96E-02
CSF2RA,1438,7.37E-02
NEDD8,4738,9.66E-02
SLC52A1,55065,-6.28E-02
NRARP,441478,-2.79E-01
SPATA4,132851,-5.84E-02
LOC100287017,100287017,-1.72E-01
LOC100506984,100506984,-6.92E-02
LRRC55,219527,4.79E-02
LOC90834,90834,-4.63E-02
CSRP2,1466,-1.30E-01
UBQLN2,29978,1.48E-01
LOC100505728,100505728,1.04E-01
AQP6,363,6.46E-02
ZBTB46-AS1,101928604,5.00E-02
CD99L2,83692,-1.69E-01
SPATA41,388182,-4.93E-02
CCDC160,347475,-4.26E-02
LOC283352,283352,1.87E-01
LOC100131864,100131864,5.21E-02
METTL21EP,121952,3.83E-02
NLGN3,54413,-5.66E-02
ARL4D,379,-1.44E-01
HRG,3273,7.51E-02
TMEM150B,284417,-4.73E-02
TMED3,23423,-1.83E-01
LDOC1L,84247,-1.27E-01
LINC00527,54748,-5.16E-02
TMEM106C,79022,-1.42E-01
C1orf94,84970,-6.17E-02
BIN1,274,1.39E-01
LOC101927766,101927766,-5.53E-02
LOC101929517,101929517,-4.02E-02
C6orf203,51250,1.06E-01
GBX2,2637,-5.55E-02
TMEM199,147007,6.85E-02
TYROBP,7305,-2.63E-01
IVL,3713,-6.35E-02
MAP1LC3B2,643246,5.71E-02
PATE1,160065,4.40E-02
LOC339260,339260,4.70E-02
LINC00612,253128,4.89E-02
VPS37D,155382,-6.34E-02
CACNB4,785,3.43E-02
GPR144,347088,9.46E-02
PRKG1-AS1,100506939,-3.62E-02
GNLY,10578,1.46E-01
DMBT1,1755,-4.13E-01
C1QTNF1-AS1,100507410,8.24E-02
CISD1,55847,9.72E-02
LINC00202-2,731789,4.46E-02
MRPL45P2,653479,-3.50E-02
FAM81A,145773,5.86E-02
ZFAT,57623,-5.97E-02
LOC100506360,100506360,1.05E-01
HMOX2,3163,1.40E-01
LOC101928222,101928222,6.46E-02
PLCL1,5334,-2.13E-01
OR1Q1,158131,-4.51E-02
HIGD1B,51751,-6.72E-02
HP,3240,5.08E-02
ASB14,142686,-4.08E-02
PSORS1C1,170679,6.71E-02
DYNLT1,6993,1.01E-01
TEX35,84066,-5.17E-02
CALCR,799,5.14E-02
UBE4A,9354,-1.10E-01
LINC00954,400946,6.05E-02
LGALS12,85329,-5.25E-02
MIR4458HG,100505738,1.58E-01
ABCD2,225,3.44E-02
LOC100506165,100506165,4.19E-02
LOC731157,731157,-5.38E-02
ATF4,468,1.12E-01
MAN1B1,11253,-6.49E-02
LOC100506699,100506699,-5.77E-02
FLJ23865,200317,6.04E-02
ANXA4,307,-1.39E-01
LOC388820,388820,-5.92E-02
IRF8,3394,1.83E-01
FCHSD2,9873,1.34E-01
HOXC8,3224,5.09E-02
TBX4,9496,-5.09E-02
LOC101927884,101927884,6.44E-02
RTN2,6253,-1.45E-01
MEIG1,644890,-5.60E-02
TRIM52-AS1,100507602,-6.02E-02
IGDCC4,57722,2.38E-01
TYRP1,7306,-1.20E-01
TRIM17,51127,-5.74E-02
FREM3,166752,-4.42E-02
NEK7,140609,-1.26E-01
GPR158,57512,-1.16E-01
IL5,3567,4.15E-02
LOC401176,401176,-4.08E-02
ST6GALNAC2,10610,-1.70E-01
KCND1,3750,-7.31E-02
LOC100506354,100506354,-5.41E-02
EFCAB12,90288,4.74E-02
LENG9,94059,5.60E-02
OR5P2,120065,-6.29E-02
ARHGAP22,58504,-3.54E-02
SPTLC1,10558,1.05E-01
MAGEF1,64110,1.37E-01
LOC100507419,100507419,-6.86E-02
A1BG,1,-3.43E-02
PGP,283871,-7.98E-02
DLK1,8788,5.81E-02
NLRP13,126204,4.59E-02
ADAM3A,1587,-3.47E-02
Sep-04,5414,-9.14E-02
TMEM225,338661,-4.42E-02
MYCBPAP,84073,6.21E-02
CTRC,11330,-6.39E-02
TEKT4P2,100132288,-1.79E-01
MMP20,9313,4.32E-02
LINC00112,54089,4.22E-02
ACTL7B,10880,-4.62E-02
NPAS1,4861,-4.34E-02
UBBP2,23668,-8.25E-02
TMEM132C,92293,1.89E-01
CHRNB3,1142,-4.39E-02
OAZ2,4947,7.05E-02
POLL,27343,-6.74E-02
FATE1,89885,-7.30E-02
PRPS1L1,221823,-3.62E-02
VWA8-AS1,100507240,-3.89E-02
ZNF474,133923,-5.38E-02
TDG,6996,1.38E-01
ZNF436,80818,-1.35E-01
RPL39L,116832,-1.77E-01
C16orf58,64755,8.40E-02
ARSF,416,-6.32E-02
PRAM1,84106,-6.36E-02
ZNF624,57547,-7.83E-02
NDUFB11,54539,1.15E-01
LOC100507642,100507642,-7.05E-02
HFE2,148738,4.90E-02
LINC01442,103456507,-3.48E-02
TTTY11,83866,-5.27E-02
TMEM183A,92703,-1.12E-01
FLJ38717,401261,1.01E-01
NBEAL2,23218,-1.87E-01
KDM5B,10765,1.48E-01
TCP10L,140290,-6.70E-02
LOC100134040,100134040,-6.95E-02
RNF4,6047,6.08E-02
LOC285191,285191,5.59E-02
LINC00852,84657,-7.15E-02
LINC00323,284835,3.31E-02
TMX1,81542,1.23E-01
C9orf173-AS1,100129722,-4.80E-02
SPCS2,9789,-4.33E-02
RNF20,56254,1.01E-01
DRD1,1812,3.78E-02
CRISP1,167,-3.40E-02
CAV2,858,-2.85E-01
ACSBG2,81616,4.99E-02
LOC100506319,100506319,6.32E-02
C1orf100,200159,5.26E-02
SERHL2,253190,-4.56E-02
ATP6V1G2,534,-1.20E-01
LOC100287813,100287813,-5.07E-02
LOC399900,399900,-4.53E-02
UBXN2B,137886,1.00E-01
PLEKHG4B,153478,-5.84E-02
C2CD5,9847,1.13E-01
BPIFB4,149954,4.83E-02
DSCR9,257203,-4.83E-02
PCDHGB8P,56120,4.53E-02
TBR1,10716,3.92E-02
LOC101928068,101928068,7.25E-02
PEG3-AS1,100169890,-7.59E-02
S100A12,6283,1.42E-01
NPB,256933,-7.39E-02
HIST1H2AG,8969,-2.03E-01
FAM196A,642938,-3.76E-02
MTMR4,9110,1.38E-01
OR10A5,144124,-5.59E-02
CSF3R,1441,9.63E-02
LBX1-AS1,399806,-4.91E-02
TRBV7-3,28595,6.24E-02
CTD-2350J17.1,101929472,-3.68E-02
ARHGEF40,55701,5.69E-02
TBC1D22A-AS1,642757,-4.16E-02
MGC20647,91370,-3.76E-02
ANO8,57719,4.66E-02
LOC100289026,100289026,1.89E-01
GRIK1-AS2,100379661,-4.19E-02
SLC39A1,27173,1.05E-01
RNF186,54546,-2.41E-01
CRMP1,1400,-8.71E-02
MDGA1,266727,-4.55E-02
LINC00879,255025,-4.00E-02
LINC00887,100131551,-4.02E-02
FBXO10,26267,3.81E-02
LOC100129447,100129447,-5.47E-02
KIAA0319,9856,-1.12E-01
GLIPR1L1,256710,4.32E-02
CRYGB,1419,7.01E-02
TXNRD2,10587,3.42E-02
LINC00162,378825,-4.13E-02
SCCPDH,51097,1.40E-01
FLJ37201,283011,4.54E-02
PTAFR,5724,-1.35E-01
PPFIA3,8541,9.12E-02
USHBP1,83878,-6.53E-02
EGFL7,51162,-9.69E-02
HMGN2P46,283651,-1.43E-01
IZUMO4,113177,-5.13E-02
CST9L,128821,-4.59E-02
ANKRD42,338699,1.70E-01
LOC100288590,100288590,3.43E-02
C9orf43,257169,4.04E-02
KRT33A,3883,-5.45E-02
INTS4L1,285905,4.33E-02
C8orf82,414919,-1.29E-01
HOXA3,3200,5.31E-02
CLDN12,9069,1.34E-01
PCDHGA4,56111,-5.80E-02
DTX3L,151636,-9.70E-02
RAX,30062,-7.64E-02
EDC3,80153,-6.96E-02
RNF220,55182,-9.21E-02
LOC284395,284395,3.53E-02
SLC35F4,341880,-2.98E-02
PPP6R3,55291,-6.42E-02
RALY,22913,1.27E-01
ALPPL2,251,-8.82E-02
ADAM30,11085,4.53E-02
COLQ,8292,6.04E-02
ANKRD20A9P,284232,-1.27E-01
LOC100506538,100506538,-3.79E-02
GJD4,219770,4.05E-02
HOXC11,3227,5.16E-02
SLC38A3,10991,-7.61E-02
PYROXD2,84795,-1.57E-01
PGK2,5232,-4.43E-02
LOC280665,280665,3.98E-02
MUSTN1,389125,5.34E-02
PRSS22,64063,-1.24E-01
AGAP11,119385,-5.20E-02
C8B,732,-5.14E-02
SLC22A6,9356,-5.20E-02
UPP2,151531,-4.52E-02
TEX26,122046,3.08E-02
IL7,3574,2.59E-01
RIMS4,140730,-5.46E-02
IL13,3596,-5.21E-02
KATNAL1,84056,1.03E-01
TSKS,60385,5.45E-02
GLP2R,9340,-5.02E-02
ZC3H10,84872,1.03E-01
MIR4697HG,283174,-4.26E-02
LOC100505801,100505801,-3.06E-02
SEMG2,6407,3.16E-02
ACVR2B-AS1,100128640,5.56E-02
BCL2A1,597,3.01E-01
LUM,4060,3.96E-01
LOC101929478,101929478,-3.79E-02
HPD,3242,-4.54E-02
HRH2,3274,-4.70E-02
LPAR6,10161,-3.65E-02
DFNA5,1687,2.05E-01
USH2A,7399,-3.73E-02
LOC101927990,101927990,-4.40E-02
CSTA,1475,-2.85E-01
DACT3-AS1,100506068,-4.21E-02
CENPBD1P1,65996,1.27E-01
LRRC18,474354,-6.01E-02
USP9Y,8287,-3.76E-01
MIR31HG,554202,5.98E-02
ASB12,142689,7.69E-02
NDUFAB1,4706,-1.04E-01
SHANK3,85358,2.02E-01
LOC554206,554206,-4.43E-02
SLC5A11,115584,7.89E-02
SYS1,90196,1.23E-01
KAT7,11143,9.36E-02
LTB4R2,56413,-7.51E-02
INPPL1,3636,7.02E-02
LOC100129309,100129309,-4.95E-02
PCDHGB7,56099,-5.39E-02
LINC00520,645687,-1.10E-01
WNT8B,7479,-5.08E-02
LINC00471,151477,-4.49E-02
TMEM185A,84548,1.02E-01
NPBWR2,2832,-4.10E-02
TM4SF4,7104,-2.16E-01
PRICKLE2-AS3,100874243,-4.53E-02
C1orf159,54991,-6.34E-02
NRK,203447,-1.32E-01
LINC00282,283521,-5.19E-02
TMEM31,203562,4.51E-02
BST2,684,3.29E-01
LOC101927709,101927709,-3.09E-02
HOXA1,3198,-2.28E-01
SIRPB2,284759,-3.98E-02
OLIG1,116448,-5.04E-02
CEACAM6,4680,3.10E-01
CDPF1,150383,9.68E-02
KIF26B,55083,3.57E-02
LOC101927523,101927523,-3.93E-02
IFIT1,3434,-3.23E-01
LOC100506922,100506922,1.14E-01
PIM2,11040,-5.20E-02
LOC100506445,100506445,7.01E-02
ARRDC1-AS1,85026,-6.32E-02
CFHR4,10877,4.60E-02
MRPL28,10573,-5.24E-02
P2RX7,5027,-4.15E-02
C2orf81,388963,5.32E-02
LOC100507007,100507007,4.35E-02
PRR35,146325,-3.47E-02
HYDIN2,100288805,-3.04E-02
FAM26D,221301,3.96E-02
BTBD8,284697,-3.07E-02
SPATA3-AS1,348761,-4.48E-02
LNX2,222484,-1.39E-01
LOC101928708,101928708,3.25E-02
PTCHD4,442213,-3.80E-02
WWC2-AS2,152641,-5.37E-02
RTN4RL2,349667,-4.34E-02
HSF4,3299,7.00E-02
IQCF1,132141,-4.18E-02
SGMS1,259230,2.19E-01
ZNF394,84124,1.03E-01
CT62,196993,-4.75E-02
LINC00910,100130581,-4.55E-02
FAM155A,728215,5.78E-02
STPG2,285555,-5.27E-02
ARHGEF15,22899,8.11E-02
TSPAN13,27075,-1.90E-01
LOC101928851,101928851,-4.76E-02
LOC100507557,100507557,-1.87E-01
APC2,10297,-5.94E-02
DACT1,51339,2.65E-01
STARD7,56910,9.62E-02
LOC152274,152274,-3.77E-02
MX1,4599,2.74E-01
LOC101927478,101927478,4.61E-02
FHL3,2275,1.11E-01
SNX2,6643,1.61E-01
KRT18,3875,3.31E-01
EMB,133418,3.38E-01
MMP27,64066,-3.25E-02
TNFAIP8L1,126282,2.07E-01
NANOS2,339345,-4.48E-02
LOC101929705,101929705,-3.66E-02
LRRC4,64101,-4.63E-02
ULBP1,80329,-4.76E-02
EIF2B2,8892,8.47E-02
NID2,22795,2.79E-01
MLNR,2862,-3.76E-02
SERINC5,256987,1.87E-01
PPP1R13L,10848,1.27E-01
LOC101928812,101928812,-4.67E-02
LRTM2,654429,-6.56E-02
FGG,2266,-3.80E-02
SLC2A4,6517,4.95E-02
MAP3K7CL,56911,7.97E-02
GJB6,10804,5.33E-02
SMIM17,147670,1.09E-01
CCDC117,150275,1.35E-01
DNAJB8,165721,-5.57E-02
LOC284379,284379,5.51E-02
ERMP1,79956,1.83E-01
ST8SIA2,8128,-5.62E-02
ABCA4,24,4.88E-02
LINC00839,84856,-4.13E-02
SERPINA7,6906,8.61E-02
FAM71F1,84691,-3.37E-02
LOC154761,154761,1.19E-01
LINC00693,645206,-3.10E-02
SCN2A,6326,6.67E-02
PNMA3,29944,-6.66E-02
EXOSC10,5394,-4.84E-02
ISG15,9636,2.05E-01
ABCC6,368,-5.09E-02
ABCC12,94160,-4.74E-02
FAM170A,340069,3.04E-02
LPA,4018,-2.08E-02
ADAM8,101,5.10E-02
SEC22A,26984,7.77E-02
GNA14-AS1,101927422,4.58E-02
FIG4,9896,-9.43E-02
ITGA1,3672,-2.99E-01
ICA1L,130026,3.82E-02
NMUR2,56923,-4.32E-02
C1QTNF1,114897,9.29E-02
PPP5D1,100506012,1.99E-01
LOC100506348,100506348,-5.58E-02
LOC101929073,101929073,6.00E-02
LOC100128653,100128653,-4.67E-02
GYS2,2998,-3.91E-02
SLC35A5,55032,-1.17E-01
HIST1H4G,8369,-4.74E-02
IL21,59067,3.77E-02
STAC,6769,-1.12E-01
NKX1-1,54729,4.63E-02
CTNNAL1,8727,1.78E-01
TCF15,6939,7.06E-02
OR2H4P,442189,4.91E-02
ISCA2,122961,9.68E-02
KCNA7,3743,4.18E-02
SMYD4,114826,-9.55E-02
IRX4,50805,-5.03E-02
UPK1B,7348,-7.23E-02
NME8,51314,3.71E-02
LOC100505716,100505716,4.46E-02
IFI27L2,83982,-6.57E-02
LOC101927901,101927901,3.69E-02
ATG13,9776,5.34E-02
NBPF8,728841,-5.80E-02
GLIS3-AS1,84850,4.36E-02
RGS20,8601,4.68E-02
ZNF876P,642280,2.70E-02
ZNF488,118738,-6.10E-02
CCR5,1234,-9.25E-02
PPP1R17,10842,-3.43E-02
AGO1,26523,-6.16E-02
ANO9,338440,1.74E-01
DUSP28,285193,-8.06E-02
SLC8A3,6547,5.07E-02
PRO0471,28994,-2.67E-02
MIRLET7DHG,158257,4.05E-02
OR7A5,26659,-6.33E-02
PTPRN,5798,-4.95E-02
FLJ36840,645524,5.13E-02
LOC729810,729810,6.60E-02
LINC00958,100506305,6.28E-02
FLJ12825,440101,4.98E-02
LOC101927416,101927416,-3.70E-02
LCMT1,51451,-7.30E-02
CTB-113P19.1,101927096,-5.66E-02
FAM89B,23625,9.40E-02
TMPRSS15,5651,4.82E-02
ARHGAP31,57514,-3.45E-02
ROR1-AS1,101927034,-2.88E-02
ESPNL,339768,-4.33E-02
CABP2,51475,-3.81E-02
MSH4,4438,4.31E-02
LOC101929681,101929681,5.65E-02
BDH2,56898,-1.07E-01
C1orf64,149563,6.01E-02
ANKRD22,118932,-2.25E-01
F13B,2165,-3.06E-02
TOMM22,56993,-8.10E-02
GEM,2669,-3.83E-01
FABP5,2171,-2.26E-01
LOC101929196,101929196,-4.50E-02
TMEM255B,348013,8.58E-02
ACER1,125981,-4.80E-02
LOC100506470,100506470,-4.64E-02
FAM168B,130074,-9.96E-02
IER2,9592,-1.06E-01
GPR124,25960,-1.08E-01
LOC101928446,101928446,-4.07E-02
SPDYA,245711,3.89E-02
POLE,5426,-9.95E-02
PTGES2,80142,-7.91E-02
PAQR6,79957,-9.38E-02
CCDC42,146849,4.21E-02
LOC100506497,100506497,-5.78E-02
BTG2,7832,-2.31E-01
RSU1P2,100133308,3.67E-02
RPS4Y1,6192,-6.64E-01
LINC00514,283875,4.42E-02
FAM134C,162427,8.13E-02
LINC01226,284551,-4.61E-02
ONECUT1,3175,5.43E-02
TAAR3,9288,-4.69E-02
TRPM8,79054,3.82E-02
LOC100272216,100272216,-1.73E-01
PCDHA9,9752,-4.54E-02
LOC283692,283692,4.07E-02
SLC45A1,50651,-5.87E-02
GS1-259H13.2,100289187,-5.83E-02
SLC35A2,7355,7.05E-02
LOC100127886,100127886,-2.64E-02
CXorf23,256643,1.37E-01
CPXCR1,53336,-3.01E-02
CD5L,922,-4.11E-02
STX3,6809,-2.03E-01
RP1L1,94137,-4.21E-02
RFPL2,10739,-4.94E-02
C3orf58,205428,-1.61E-01
PLBD1,79887,-3.56E-02
LOC285000,285000,3.69E-02
TFPT,29844,-9.99E-02
TMEM52B,120939,3.84E-02
IGFBPL1,347252,1.00E-01
ATXN2,6311,7.87E-02
ANO1,55107,3.03E-01
MIR4296,100423041,-6.64E-02
AQP4-AS1,147429,3.23E-02
SEPT7P9,285961,5.17E-02
FAM47B,170062,-3.62E-02
LOC102723831,102723831,-3.40E-02
SLAMF6,114836,-9.04E-02
PTGR2,145482,1.29E-01
NHLH2,4808,1.62E-01
METTL21C,196541,3.22E-02
MPPED1,758,-3.95E-02
LRRC17,10234,4.28E-02
CLPS,1208,5.31E-02
LOC100289610,100289610,-4.49E-02
LINC01243,101929620,3.87E-02
IL1B,3553,-3.55E-01
KIAA1462,57608,-2.61E-01
KIF2B,84643,-4.93E-02
STRIP1,85369,-7.11E-02
GALNT4,8693,2.07E-01
C20orf85,128602,3.55E-02
LOC148696,148696,-5.63E-02
OR1E1,8387,-4.50E-02
TAC3,6866,-1.16E-01
SDC4,6385,1.51E-01
D21S2090E,266918,4.00E-02
DKK1,22943,-2.33E-01
LINC00174,285908,-4.77E-02
LINC00518,221718,-2.28E-02
HOXD-AS2,100506783,-8.06E-02
ZKSCAN7,55888,4.21E-02
